institution,year,status,total
Norges musikkhøgskole,2019,hybrid,2
Norges musikkhøgskole,2019,grønn,4
Norges musikkhøgskole,2019,lukket,12
Norges musikkhøgskole,2020,diamant,3
Norges musikkhøgskole,2020,gull,2
Norges musikkhøgskole,2020,hybrid_avtale,2
Norges musikkhøgskole,2020,grønn,7
Norges musikkhøgskole,2020,lukket,8
Norges musikkhøgskole,2021,diamant,2
Norges musikkhøgskole,2021,gull,6
Norges musikkhøgskole,2021,hybrid,3
Norges musikkhøgskole,2021,hybrid_avtale,5
Norges musikkhøgskole,2021,grønn,5
Norges musikkhøgskole,2021,lukket,13
Norges musikkhøgskole,2022,diamant,3
Norges musikkhøgskole,2022,gull,9
Norges musikkhøgskole,2022,hybrid,3
Norges musikkhøgskole,2022,hybrid_avtale,1
Norges musikkhøgskole,2022,grønn,4
Norges musikkhøgskole,2022,lukket,6
Norges musikkhøgskole,2023,gull,12
Norges musikkhøgskole,2023,hybrid,3
Norges musikkhøgskole,2023,hybrid_avtale,6
Norges musikkhøgskole,2023,grønn,2
Norges musikkhøgskole,2023,lukket,9
Norges musikkhøgskole,2024,diamant,3
Norges musikkhøgskole,2024,gull,3
Norges musikkhøgskole,2024,hybrid,7
Norges musikkhøgskole,2024,hybrid_avtale,2
Norges musikkhøgskole,2024,grønn,1
Norges musikkhøgskole,2024,lukket,3
Norges musikkhøgskole,2025,diamant,1
Norges musikkhøgskole,2025,gull,8
Norges musikkhøgskole,2025,hybrid,5
Norges musikkhøgskole,2025,hybrid_avtale,5
Norges musikkhøgskole,2025,grønn,2
Norges musikkhøgskole,2025,lukket,7
Norges teknisk-naturvitenskapelige universitet,2013,diamant,72
Norges teknisk-naturvitenskapelige universitet,2013,gull,337
Norges teknisk-naturvitenskapelige universitet,2013,hybrid,94
Norges teknisk-naturvitenskapelige universitet,2013,grønn,578
Norges teknisk-naturvitenskapelige universitet,2013,deponert,1
Norges teknisk-naturvitenskapelige universitet,2013,lukket,2164
Norges teknisk-naturvitenskapelige universitet,2014,diamant,90
Norges teknisk-naturvitenskapelige universitet,2014,gull,416
Norges teknisk-naturvitenskapelige universitet,2014,hybrid,152
Norges teknisk-naturvitenskapelige universitet,2014,grønn,624
Norges teknisk-naturvitenskapelige universitet,2014,deponert,1
Norges teknisk-naturvitenskapelige universitet,2014,lukket,1982
Norges teknisk-naturvitenskapelige universitet,2015,diamant,101
Norges teknisk-naturvitenskapelige universitet,2015,gull,604
Norges teknisk-naturvitenskapelige universitet,2015,hybrid,176
Norges teknisk-naturvitenskapelige universitet,2015,grønn,762
Norges teknisk-naturvitenskapelige universitet,2015,deponert,1
Norges teknisk-naturvitenskapelige universitet,2015,lukket,1956
Norges teknisk-naturvitenskapelige universitet,2016,diamant,104
Norges teknisk-naturvitenskapelige universitet,2016,gull,746
Norges teknisk-naturvitenskapelige universitet,2016,hybrid,196
Norges teknisk-naturvitenskapelige universitet,2016,grønn,958
Norges teknisk-naturvitenskapelige universitet,2016,deponert,2
Norges teknisk-naturvitenskapelige universitet,2016,lukket,1830
Norges teknisk-naturvitenskapelige universitet,2017,diamant,131
Norges teknisk-naturvitenskapelige universitet,2017,gull,874
Norges teknisk-naturvitenskapelige universitet,2017,hybrid,250
Norges teknisk-naturvitenskapelige universitet,2017,grønn,1811
Norges teknisk-naturvitenskapelige universitet,2017,lukket,1137
Norges teknisk-naturvitenskapelige universitet,2018,diamant,189
Norges teknisk-naturvitenskapelige universitet,2018,gull,960
Norges teknisk-naturvitenskapelige universitet,2018,hybrid,312
Norges teknisk-naturvitenskapelige universitet,2018,grønn,2299
Norges teknisk-naturvitenskapelige universitet,2018,deponert,4
Norges teknisk-naturvitenskapelige universitet,2018,lukket,682
Norges teknisk-naturvitenskapelige universitet,2019,diamant,185
Norges teknisk-naturvitenskapelige universitet,2019,gull,1242
Norges teknisk-naturvitenskapelige universitet,2019,hybrid,319
Norges teknisk-naturvitenskapelige universitet,2019,hybrid_avtale,337
Norges teknisk-naturvitenskapelige universitet,2019,grønn,2038
Norges teknisk-naturvitenskapelige universitet,2019,deponert,1
Norges teknisk-naturvitenskapelige universitet,2019,lukket,786
Norges teknisk-naturvitenskapelige universitet,2020,diamant,210
Norges teknisk-naturvitenskapelige universitet,2020,gull,1416
Norges teknisk-naturvitenskapelige universitet,2020,hybrid,401
Norges teknisk-naturvitenskapelige universitet,2020,hybrid_avtale,992
Norges teknisk-naturvitenskapelige universitet,2020,grønn,1577
Norges teknisk-naturvitenskapelige universitet,2020,deponert,24
Norges teknisk-naturvitenskapelige universitet,2020,lukket,666
Norges teknisk-naturvitenskapelige universitet,2021,diamant,212
Norges teknisk-naturvitenskapelige universitet,2021,gull,1827
Norges teknisk-naturvitenskapelige universitet,2021,hybrid,574
Norges teknisk-naturvitenskapelige universitet,2021,hybrid_avtale,1223
Norges teknisk-naturvitenskapelige universitet,2021,grønn,1503
Norges teknisk-naturvitenskapelige universitet,2021,deponert,26
Norges teknisk-naturvitenskapelige universitet,2021,lukket,680
Norges teknisk-naturvitenskapelige universitet,2022,diamant,215
Norges teknisk-naturvitenskapelige universitet,2022,gull,1755
Norges teknisk-naturvitenskapelige universitet,2022,hybrid,614
Norges teknisk-naturvitenskapelige universitet,2022,hybrid_avtale,1155
Norges teknisk-naturvitenskapelige universitet,2022,grønn,1140
Norges teknisk-naturvitenskapelige universitet,2022,deponert,37
Norges teknisk-naturvitenskapelige universitet,2022,lukket,650
Norges teknisk-naturvitenskapelige universitet,2023,diamant,200
Norges teknisk-naturvitenskapelige universitet,2023,gull,1649
Norges teknisk-naturvitenskapelige universitet,2023,hybrid,638
Norges teknisk-naturvitenskapelige universitet,2023,hybrid_avtale,1208
Norges teknisk-naturvitenskapelige universitet,2023,grønn,930
Norges teknisk-naturvitenskapelige universitet,2023,deponert,76
Norges teknisk-naturvitenskapelige universitet,2023,lukket,543
Norges teknisk-naturvitenskapelige universitet,2024,diamant,241
Norges teknisk-naturvitenskapelige universitet,2024,gull,1754
Norges teknisk-naturvitenskapelige universitet,2024,hybrid,686
Norges teknisk-naturvitenskapelige universitet,2024,hybrid_avtale,1316
Norges teknisk-naturvitenskapelige universitet,2024,grønn,699
Norges teknisk-naturvitenskapelige universitet,2024,deponert,82
Norges teknisk-naturvitenskapelige universitet,2024,lukket,625
Norges teknisk-naturvitenskapelige universitet,2025,diamant,279
Norges teknisk-naturvitenskapelige universitet,2025,gull,1769
Norges teknisk-naturvitenskapelige universitet,2025,hybrid,732
Norges teknisk-naturvitenskapelige universitet,2025,hybrid_avtale,1105
Norges teknisk-naturvitenskapelige universitet,2025,grønn,575
Norges teknisk-naturvitenskapelige universitet,2025,deponert,107
Norges teknisk-naturvitenskapelige universitet,2025,lukket,802
Norsk Polarinstitutt,2019,gull,28
Norsk Polarinstitutt,2019,hybrid,8
Norsk Polarinstitutt,2019,hybrid_avtale,9
Norsk Polarinstitutt,2019,grønn,17
Norsk Polarinstitutt,2019,lukket,11
Norsk Polarinstitutt,2020,diamant,2
Norsk Polarinstitutt,2020,gull,44
Norsk Polarinstitutt,2020,hybrid,15
Norsk Polarinstitutt,2020,hybrid_avtale,22
Norsk Polarinstitutt,2020,grønn,20
Norsk Polarinstitutt,2020,deponert,1
Norsk Polarinstitutt,2020,lukket,24
Norsk Polarinstitutt,2021,gull,63
Norsk Polarinstitutt,2021,hybrid,31
Norsk Polarinstitutt,2021,hybrid_avtale,17
Norsk Polarinstitutt,2021,grønn,13
Norsk Polarinstitutt,2021,lukket,16
Norsk Polarinstitutt,2022,gull,78
Norsk Polarinstitutt,2022,hybrid,14
Norsk Polarinstitutt,2022,hybrid_avtale,24
Norsk Polarinstitutt,2022,grønn,10
Norsk Polarinstitutt,2022,lukket,23
Norsk Polarinstitutt,2023,gull,78
Norsk Polarinstitutt,2023,hybrid,23
Norsk Polarinstitutt,2023,hybrid_avtale,27
Norsk Polarinstitutt,2023,grønn,7
Norsk Polarinstitutt,2023,lukket,13
Norsk Polarinstitutt,2024,gull,50
Norsk Polarinstitutt,2024,hybrid,18
Norsk Polarinstitutt,2024,hybrid_avtale,26
Norsk Polarinstitutt,2024,grønn,9
Norsk Polarinstitutt,2024,lukket,7
Norsk Polarinstitutt,2025,gull,76
Norsk Polarinstitutt,2025,hybrid,30
Norsk Polarinstitutt,2025,hybrid_avtale,6
Norsk Polarinstitutt,2025,grønn,16
Norsk Polarinstitutt,2025,lukket,1
Norsk Regnesentral,2013,diamant,1
Norsk Regnesentral,2013,gull,8
Norsk Regnesentral,2013,hybrid,2
Norsk Regnesentral,2013,grønn,6
Norsk Regnesentral,2013,lukket,21
Norsk Regnesentral,2014,gull,5
Norsk Regnesentral,2014,hybrid,6
Norsk Regnesentral,2014,grønn,3
Norsk Regnesentral,2014,lukket,21
Norsk Regnesentral,2015,gull,10
Norsk Regnesentral,2015,hybrid,3
Norsk Regnesentral,2015,grønn,5
Norsk Regnesentral,2015,lukket,26
Norsk Regnesentral,2016,gull,4
Norsk Regnesentral,2016,hybrid,2
Norsk Regnesentral,2016,grønn,4
Norsk Regnesentral,2016,lukket,17
Norsk Regnesentral,2017,gull,8
Norsk Regnesentral,2017,hybrid,3
Norsk Regnesentral,2017,grønn,5
Norsk Regnesentral,2017,lukket,15
Norsk Regnesentral,2018,diamant,2
Norsk Regnesentral,2018,gull,6
Norsk Regnesentral,2018,hybrid,4
Norsk Regnesentral,2018,grønn,8
Norsk Regnesentral,2018,lukket,13
Norsk Regnesentral,2019,diamant,1
Norsk Regnesentral,2019,gull,6
Norsk Regnesentral,2019,hybrid,3
Norsk Regnesentral,2019,hybrid_avtale,1
Norsk Regnesentral,2019,grønn,8
Norsk Regnesentral,2019,lukket,15
Norsk Regnesentral,2020,diamant,5
Norsk Regnesentral,2020,gull,8
Norsk Regnesentral,2020,hybrid,8
Norsk Regnesentral,2020,hybrid_avtale,2
Norsk Regnesentral,2020,grønn,22
Norsk Regnesentral,2020,lukket,8
Norsk Regnesentral,2021,diamant,2
Norsk Regnesentral,2021,gull,17
Norsk Regnesentral,2021,hybrid,9
Norsk Regnesentral,2021,hybrid_avtale,6
Norsk Regnesentral,2021,grønn,13
Norsk Regnesentral,2021,lukket,8
Norsk Regnesentral,2022,diamant,3
Norsk Regnesentral,2022,gull,18
Norsk Regnesentral,2022,hybrid,11
Norsk Regnesentral,2022,hybrid_avtale,10
Norsk Regnesentral,2022,grønn,13
Norsk Regnesentral,2022,lukket,9
Norsk Regnesentral,2023,diamant,3
Norsk Regnesentral,2023,gull,13
Norsk Regnesentral,2023,hybrid,4
Norsk Regnesentral,2023,hybrid_avtale,10
Norsk Regnesentral,2023,grønn,20
Norsk Regnesentral,2023,lukket,8
Norsk Regnesentral,2024,gull,17
Norsk Regnesentral,2024,hybrid,13
Norsk Regnesentral,2024,hybrid_avtale,8
Norsk Regnesentral,2024,grønn,16
Norsk Regnesentral,2024,lukket,4
Norsk Regnesentral,2025,diamant,6
Norsk Regnesentral,2025,gull,12
Norsk Regnesentral,2025,hybrid,6
Norsk Regnesentral,2025,hybrid_avtale,10
Norsk Regnesentral,2025,grønn,29
Norsk Regnesentral,2025,deponert,1
Norsk Regnesentral,2025,lukket,9
Norsk Utenrikspolitisk Institutt,2013,gull,5
Norsk Utenrikspolitisk Institutt,2013,hybrid,1
Norsk Utenrikspolitisk Institutt,2013,grønn,4
Norsk Utenrikspolitisk Institutt,2013,lukket,42
Norsk Utenrikspolitisk Institutt,2014,diamant,2
Norsk Utenrikspolitisk Institutt,2014,gull,2
Norsk Utenrikspolitisk Institutt,2014,hybrid,3
Norsk Utenrikspolitisk Institutt,2014,grønn,9
Norsk Utenrikspolitisk Institutt,2014,lukket,45
Norsk Utenrikspolitisk Institutt,2015,diamant,5
Norsk Utenrikspolitisk Institutt,2015,gull,7
Norsk Utenrikspolitisk Institutt,2015,hybrid,4
Norsk Utenrikspolitisk Institutt,2015,grønn,10
Norsk Utenrikspolitisk Institutt,2015,lukket,25
Norsk Utenrikspolitisk Institutt,2016,diamant,6
Norsk Utenrikspolitisk Institutt,2016,gull,3
Norsk Utenrikspolitisk Institutt,2016,hybrid,5
Norsk Utenrikspolitisk Institutt,2016,grønn,12
Norsk Utenrikspolitisk Institutt,2016,lukket,16
Norsk Utenrikspolitisk Institutt,2017,diamant,10
Norsk Utenrikspolitisk Institutt,2017,gull,3
Norsk Utenrikspolitisk Institutt,2017,hybrid,15
Norsk Utenrikspolitisk Institutt,2017,grønn,17
Norsk Utenrikspolitisk Institutt,2017,lukket,13
Norsk Utenrikspolitisk Institutt,2018,diamant,8
Norsk Utenrikspolitisk Institutt,2018,gull,2
Norsk Utenrikspolitisk Institutt,2018,hybrid,6
Norsk Utenrikspolitisk Institutt,2018,grønn,13
Norsk Utenrikspolitisk Institutt,2018,lukket,13
Norsk Utenrikspolitisk Institutt,2019,diamant,12
Norsk Utenrikspolitisk Institutt,2019,gull,4
Norsk Utenrikspolitisk Institutt,2019,hybrid,5
Norsk Utenrikspolitisk Institutt,2019,hybrid_avtale,1
Norsk Utenrikspolitisk Institutt,2019,grønn,16
Norsk Utenrikspolitisk Institutt,2019,lukket,6
Norsk Utenrikspolitisk Institutt,2020,diamant,6
Norsk Utenrikspolitisk Institutt,2020,gull,6
Norsk Utenrikspolitisk Institutt,2020,hybrid,9
Norsk Utenrikspolitisk Institutt,2020,hybrid_avtale,12
Norsk Utenrikspolitisk Institutt,2020,grønn,16
Norsk Utenrikspolitisk Institutt,2020,lukket,9
Norsk Utenrikspolitisk Institutt,2021,diamant,4
Norsk Utenrikspolitisk Institutt,2021,gull,5
Norsk Utenrikspolitisk Institutt,2021,hybrid,13
Norsk Utenrikspolitisk Institutt,2021,hybrid_avtale,8
Norsk Utenrikspolitisk Institutt,2021,grønn,11
Norsk Utenrikspolitisk Institutt,2021,lukket,12
Norsk Utenrikspolitisk Institutt,2022,diamant,13
Norsk Utenrikspolitisk Institutt,2022,gull,4
Norsk Utenrikspolitisk Institutt,2022,hybrid,18
Norsk Utenrikspolitisk Institutt,2022,hybrid_avtale,12
Norsk Utenrikspolitisk Institutt,2022,grønn,7
Norsk Utenrikspolitisk Institutt,2022,lukket,5
Norsk Utenrikspolitisk Institutt,2023,diamant,13
Norsk Utenrikspolitisk Institutt,2023,gull,7
Norsk Utenrikspolitisk Institutt,2023,hybrid,25
Norsk Utenrikspolitisk Institutt,2023,hybrid_avtale,10
Norsk Utenrikspolitisk Institutt,2023,grønn,3
Norsk Utenrikspolitisk Institutt,2023,lukket,11
Norsk Utenrikspolitisk Institutt,2024,diamant,14
Norsk Utenrikspolitisk Institutt,2024,gull,4
Norsk Utenrikspolitisk Institutt,2024,hybrid,23
Norsk Utenrikspolitisk Institutt,2024,hybrid_avtale,12
Norsk Utenrikspolitisk Institutt,2024,grønn,7
Norsk Utenrikspolitisk Institutt,2024,lukket,12
Norsk Utenrikspolitisk Institutt,2025,diamant,8
Norsk Utenrikspolitisk Institutt,2025,gull,10
Norsk Utenrikspolitisk Institutt,2025,hybrid,17
Norsk Utenrikspolitisk Institutt,2025,hybrid_avtale,12
Norsk Utenrikspolitisk Institutt,2025,grønn,8
Norsk Utenrikspolitisk Institutt,2025,deponert,2
Norsk Utenrikspolitisk Institutt,2025,lukket,13
Norsk institutt for bioøkonomi,2013,diamant,9
Norsk institutt for bioøkonomi,2013,gull,24
Norsk institutt for bioøkonomi,2013,hybrid,5
Norsk institutt for bioøkonomi,2013,grønn,25
Norsk institutt for bioøkonomi,2013,lukket,169
Norsk institutt for bioøkonomi,2014,diamant,4
Norsk institutt for bioøkonomi,2014,gull,30
Norsk institutt for bioøkonomi,2014,hybrid,20
Norsk institutt for bioøkonomi,2014,grønn,23
Norsk institutt for bioøkonomi,2014,lukket,202
Norsk institutt for bioøkonomi,2015,diamant,2
Norsk institutt for bioøkonomi,2015,gull,41
Norsk institutt for bioøkonomi,2015,hybrid,12
Norsk institutt for bioøkonomi,2015,grønn,24
Norsk institutt for bioøkonomi,2015,lukket,171
Norsk institutt for bioøkonomi,2016,diamant,4
Norsk institutt for bioøkonomi,2016,gull,44
Norsk institutt for bioøkonomi,2016,hybrid,24
Norsk institutt for bioøkonomi,2016,grønn,46
Norsk institutt for bioøkonomi,2016,lukket,130
Norsk institutt for bioøkonomi,2017,diamant,6
Norsk institutt for bioøkonomi,2017,gull,65
Norsk institutt for bioøkonomi,2017,hybrid,40
Norsk institutt for bioøkonomi,2017,grønn,70
Norsk institutt for bioøkonomi,2017,lukket,152
Norsk institutt for bioøkonomi,2018,diamant,9
Norsk institutt for bioøkonomi,2018,gull,67
Norsk institutt for bioøkonomi,2018,hybrid,40
Norsk institutt for bioøkonomi,2018,grønn,73
Norsk institutt for bioøkonomi,2018,lukket,95
Norsk institutt for bioøkonomi,2019,diamant,4
Norsk institutt for bioøkonomi,2019,gull,90
Norsk institutt for bioøkonomi,2019,hybrid,31
Norsk institutt for bioøkonomi,2019,hybrid_avtale,21
Norsk institutt for bioøkonomi,2019,grønn,49
Norsk institutt for bioøkonomi,2019,lukket,69
Norsk institutt for bioøkonomi,2020,diamant,12
Norsk institutt for bioøkonomi,2020,gull,123
Norsk institutt for bioøkonomi,2020,hybrid,37
Norsk institutt for bioøkonomi,2020,hybrid_avtale,55
Norsk institutt for bioøkonomi,2020,grønn,43
Norsk institutt for bioøkonomi,2020,lukket,57
Norsk institutt for bioøkonomi,2021,diamant,3
Norsk institutt for bioøkonomi,2021,gull,140
Norsk institutt for bioøkonomi,2021,hybrid,37
Norsk institutt for bioøkonomi,2021,hybrid_avtale,54
Norsk institutt for bioøkonomi,2021,grønn,34
Norsk institutt for bioøkonomi,2021,lukket,69
Norsk institutt for bioøkonomi,2022,diamant,3
Norsk institutt for bioøkonomi,2022,gull,133
Norsk institutt for bioøkonomi,2022,hybrid,42
Norsk institutt for bioøkonomi,2022,hybrid_avtale,48
Norsk institutt for bioøkonomi,2022,grønn,33
Norsk institutt for bioøkonomi,2022,lukket,50
Norsk institutt for bioøkonomi,2023,diamant,6
Norsk institutt for bioøkonomi,2023,gull,141
Norsk institutt for bioøkonomi,2023,hybrid,44
Norsk institutt for bioøkonomi,2023,hybrid_avtale,51
Norsk institutt for bioøkonomi,2023,grønn,25
Norsk institutt for bioøkonomi,2023,lukket,66
Norsk institutt for bioøkonomi,2024,diamant,9
Norsk institutt for bioøkonomi,2024,gull,130
Norsk institutt for bioøkonomi,2024,hybrid,60
Norsk institutt for bioøkonomi,2024,hybrid_avtale,71
Norsk institutt for bioøkonomi,2024,grønn,19
Norsk institutt for bioøkonomi,2024,lukket,46
Norsk institutt for bioøkonomi,2025,diamant,8
Norsk institutt for bioøkonomi,2025,gull,116
Norsk institutt for bioøkonomi,2025,hybrid,72
Norsk institutt for bioøkonomi,2025,hybrid_avtale,54
Norsk institutt for bioøkonomi,2025,grønn,25
Norsk institutt for bioøkonomi,2025,deponert,7
Norsk institutt for bioøkonomi,2025,lukket,42
Norsk institutt for kulturminneforskning,2013,diamant,2
Norsk institutt for kulturminneforskning,2013,gull,2
Norsk institutt for kulturminneforskning,2013,grønn,3
Norsk institutt for kulturminneforskning,2013,lukket,16
Norsk institutt for kulturminneforskning,2014,diamant,2
Norsk institutt for kulturminneforskning,2014,gull,2
Norsk institutt for kulturminneforskning,2014,hybrid,1
Norsk institutt for kulturminneforskning,2014,grønn,4
Norsk institutt for kulturminneforskning,2014,lukket,11
Norsk institutt for kulturminneforskning,2015,diamant,1
Norsk institutt for kulturminneforskning,2015,gull,2
Norsk institutt for kulturminneforskning,2015,grønn,13
Norsk institutt for kulturminneforskning,2015,lukket,15
Norsk institutt for kulturminneforskning,2016,hybrid,1
Norsk institutt for kulturminneforskning,2016,grønn,10
Norsk institutt for kulturminneforskning,2016,lukket,12
Norsk institutt for kulturminneforskning,2017,diamant,6
Norsk institutt for kulturminneforskning,2017,gull,1
Norsk institutt for kulturminneforskning,2017,hybrid,3
Norsk institutt for kulturminneforskning,2017,grønn,10
Norsk institutt for kulturminneforskning,2017,lukket,7
Norsk institutt for kulturminneforskning,2018,diamant,6
