year,sector,discipline,status,total
2023,Alle,Alle,grønn,3196
2023,Alle,Alle,deponert,80
2023,Alle,Alle,lukket,3597
2023,Alle,Humaniora,diamant,465
2023,Alle,Humaniora,gull,217
2023,Alle,Humaniora,hybrid,135
2023,Alle,Humaniora,hybrid_avtale,283
2023,Alle,Humaniora,grønn,192
2023,Alle,Humaniora,deponert,2
2023,Alle,Humaniora,lukket,293
2023,Alle,Medisin og helsefag,diamant,166
2023,Alle,Medisin og helsefag,gull,3098
2023,Alle,Medisin og helsefag,hybrid,1333
2023,Alle,Medisin og helsefag,hybrid_avtale,1464
2023,Alle,Medisin og helsefag,grønn,693
2023,Alle,Medisin og helsefag,deponert,2
2023,Alle,Medisin og helsefag,lukket,797
2023,Alle,Realfag og teknologi,diamant,487
2023,Alle,Realfag og teknologi,gull,4106
2023,Alle,Realfag og teknologi,hybrid,1478
2023,Alle,Realfag og teknologi,hybrid_avtale,1845
2023,Alle,Realfag og teknologi,grønn,1437
2023,Alle,Realfag og teknologi,deponert,54
2023,Alle,Realfag og teknologi,lukket,1469
2023,Alle,Samfunnsvitenskap,diamant,575
2023,Alle,Samfunnsvitenskap,gull,778
2023,Alle,Samfunnsvitenskap,hybrid,596
2023,Alle,Samfunnsvitenskap,hybrid_avtale,1236
2023,Alle,Samfunnsvitenskap,grønn,517
2023,Alle,Samfunnsvitenskap,deponert,8
2023,Alle,Samfunnsvitenskap,lukket,583
2023,Helse,Alle,diamant,108
2023,Helse,Alle,gull,2031
2023,Helse,Alle,hybrid,729
2023,Helse,Alle,hybrid_avtale,906
2023,Helse,Alle,grønn,399
2023,Helse,Alle,lukket,449
2023,Helse,Humaniora,diamant,5
2023,Helse,Humaniora,gull,1
2023,Helse,Humaniora,hybrid,1
2023,Helse,Humaniora,hybrid_avtale,2
2023,Helse,Humaniora,lukket,3
2023,Helse,Medisin og helsefag,diamant,82
2023,Helse,Medisin og helsefag,gull,1587
2023,Helse,Medisin og helsefag,hybrid,668
2023,Helse,Medisin og helsefag,hybrid_avtale,845
2023,Helse,Medisin og helsefag,grønn,351
2023,Helse,Medisin og helsefag,lukket,404
2023,Helse,Realfag og teknologi,diamant,6
2023,Helse,Realfag og teknologi,gull,385
2023,Helse,Realfag og teknologi,hybrid,46
2023,Helse,Realfag og teknologi,hybrid_avtale,24
2023,Helse,Realfag og teknologi,grønn,35
2023,Helse,Realfag og teknologi,lukket,24
2023,Helse,Samfunnsvitenskap,diamant,15
2023,Helse,Samfunnsvitenskap,gull,58
2023,Helse,Samfunnsvitenskap,hybrid,14
2023,Helse,Samfunnsvitenskap,hybrid_avtale,35
2023,Helse,Samfunnsvitenskap,grønn,9
2023,Helse,Samfunnsvitenskap,lukket,13
2023,Institutt,Alle,diamant,208
2023,Institutt,Alle,gull,1846
2023,Institutt,Alle,hybrid,818
2023,Institutt,Alle,hybrid_avtale,1107
2023,Institutt,Alle,grønn,603
2023,Institutt,Alle,deponert,14
2023,Institutt,Alle,lukket,559
2023,Institutt,Humaniora,diamant,22
2023,Institutt,Humaniora,gull,19
2023,Institutt,Humaniora,hybrid,10
2023,Institutt,Humaniora,hybrid_avtale,15
2023,Institutt,Humaniora,grønn,9
2023,Institutt,Humaniora,lukket,10
2023,Institutt,Medisin og helsefag,diamant,38
2023,Institutt,Medisin og helsefag,gull,476
2023,Institutt,Medisin og helsefag,hybrid,208
2023,Institutt,Medisin og helsefag,hybrid_avtale,285
2023,Institutt,Medisin og helsefag,grønn,98
2023,Institutt,Medisin og helsefag,lukket,73
2023,Institutt,Realfag og teknologi,diamant,62
2023,Institutt,Realfag og teknologi,gull,1197
2023,Institutt,Realfag og teknologi,hybrid,435
2023,Institutt,Realfag og teknologi,hybrid_avtale,622
2023,Institutt,Realfag og teknologi,grønn,330
2023,Institutt,Realfag og teknologi,deponert,8
2023,Institutt,Realfag og teknologi,lukket,327
2023,Institutt,Samfunnsvitenskap,diamant,86
2023,Institutt,Samfunnsvitenskap,gull,138
2023,Institutt,Samfunnsvitenskap,hybrid,149
2023,Institutt,Samfunnsvitenskap,hybrid_avtale,185
2023,Institutt,Samfunnsvitenskap,grønn,74
2023,Institutt,Samfunnsvitenskap,deponert,3
2023,Institutt,Samfunnsvitenskap,lukket,84
2023,OTHER,Alle,gull,6
2023,OTHER,Alle,hybrid,4
2023,OTHER,Alle,hybrid_avtale,21
2023,OTHER,Alle,grønn,16
2023,OTHER,Alle,lukket,7
2023,OTHER,Humaniora,hybrid_avtale,1
2023,OTHER,Medisin og helsefag,gull,3
2023,OTHER,Medisin og helsefag,hybrid,1
2023,OTHER,Medisin og helsefag,hybrid_avtale,1
2023,OTHER,Medisin og helsefag,grønn,1
2023,OTHER,Realfag og teknologi,gull,1
2023,OTHER,Realfag og teknologi,hybrid_avtale,3
2023,OTHER,Realfag og teknologi,grønn,1
2023,OTHER,Samfunnsvitenskap,gull,2
2023,OTHER,Samfunnsvitenskap,hybrid,3
2023,OTHER,Samfunnsvitenskap,hybrid_avtale,16
2023,OTHER,Samfunnsvitenskap,grønn,13
2023,OTHER,Samfunnsvitenskap,lukket,7
2023,UH,Alle,diamant,1524
2023,UH,Alle,gull,7092
2023,UH,Alle,hybrid,2898
2023,UH,Alle,hybrid_avtale,4462
2023,UH,Alle,grønn,2821
2023,UH,Alle,deponert,80
2023,UH,Alle,lukket,3036
2023,UH,Humaniora,diamant,433
2023,UH,Humaniora,gull,210
2023,UH,Humaniora,hybrid,128
2023,UH,Humaniora,hybrid_avtale,273
2023,UH,Humaniora,grønn,182
2023,UH,Humaniora,deponert,2
2023,UH,Humaniora,lukket,282
2023,UH,Medisin og helsefag,diamant,130
2023,UH,Medisin og helsefag,gull,2717
2023,UH,Medisin og helsefag,hybrid,1037
2023,UH,Medisin og helsefag,hybrid_avtale,1387
2023,UH,Medisin og helsefag,grønn,579
2023,UH,Medisin og helsefag,deponert,2
2023,UH,Medisin og helsefag,lukket,612
2023,UH,Realfag og teknologi,diamant,437
2023,UH,Realfag og teknologi,gull,3405
2023,UH,Realfag og teknologi,hybrid,1175
2023,UH,Realfag og teknologi,hybrid_avtale,1643
2023,UH,Realfag og teknologi,grønn,1287
2023,UH,Realfag og teknologi,deponert,54
2023,UH,Realfag og teknologi,lukket,1231
2023,UH,Samfunnsvitenskap,diamant,524
2023,UH,Samfunnsvitenskap,gull,687
2023,UH,Samfunnsvitenskap,hybrid,487
2023,UH,Samfunnsvitenskap,hybrid_avtale,1158
2023,UH,Samfunnsvitenskap,grønn,464
2023,UH,Samfunnsvitenskap,deponert,8
2023,UH,Samfunnsvitenskap,lukket,512
2024,ABM,Alle,diamant,17
2024,ABM,Alle,gull,4
2024,ABM,Alle,hybrid,3
2024,ABM,Alle,hybrid_avtale,2
2024,ABM,Alle,grønn,9
2024,ABM,Alle,lukket,8
2024,ABM,Humaniora,diamant,16
2024,ABM,Humaniora,gull,1
2024,ABM,Humaniora,hybrid,3
2024,ABM,Humaniora,hybrid_avtale,1
2024,ABM,Humaniora,grønn,3
2024,ABM,Humaniora,lukket,5
2024,ABM,Medisin og helsefag,hybrid_avtale,1
2024,ABM,Realfag og teknologi,diamant,1
2024,ABM,Realfag og teknologi,gull,2
2024,ABM,Realfag og teknologi,grønn,2
2024,ABM,Samfunnsvitenskap,gull,1
2024,ABM,Samfunnsvitenskap,grønn,1
2024,Alle,Alle,diamant,1741
2024,Alle,Alle,gull,8211
2024,Alle,Alle,hybrid,3812
2024,Alle,Alle,hybrid_avtale,5124
2024,Alle,Alle,grønn,2604
2024,Alle,Alle,deponert,97
2024,Alle,Alle,lukket,3515
2024,Alle,Humaniora,diamant,430
2024,Alle,Humaniora,gull,196
2024,Alle,Humaniora,hybrid,122
2024,Alle,Humaniora,hybrid_avtale,328
2024,Alle,Humaniora,grønn,144
2024,Alle,Humaniora,deponert,8
2024,Alle,Humaniora,lukket,249
2024,Alle,Medisin og helsefag,diamant,214
2024,Alle,Medisin og helsefag,gull,3103
2024,Alle,Medisin og helsefag,hybrid,1364
2024,Alle,Medisin og helsefag,hybrid_avtale,1511
2024,Alle,Medisin og helsefag,grønn,631
2024,Alle,Medisin og helsefag,deponert,8
2024,Alle,Medisin og helsefag,lukket,805
2024,Alle,Realfag og teknologi,diamant,478
2024,Alle,Realfag og teknologi,gull,4082
2024,Alle,Realfag og teknologi,hybrid,1632
2024,Alle,Realfag og teknologi,hybrid_avtale,1954
2024,Alle,Realfag og teknologi,grønn,1104
2024,Alle,Realfag og teknologi,deponert,57
2024,Alle,Realfag og teknologi,lukket,1462
2024,Alle,Samfunnsvitenskap,diamant,619
2024,Alle,Samfunnsvitenskap,gull,795
2024,Alle,Samfunnsvitenskap,hybrid,593
2024,Alle,Samfunnsvitenskap,hybrid_avtale,1330
2024,Alle,Samfunnsvitenskap,grønn,439
2024,Alle,Samfunnsvitenskap,deponert,12
2024,Alle,Samfunnsvitenskap,lukket,618
2024,Helse,Alle,diamant,120
2024,Helse,Alle,gull,2138
2024,Helse,Alle,hybrid,720
2024,Helse,Alle,hybrid_avtale,923
2024,Helse,Alle,grønn,363
2024,Helse,Alle,deponert,6
2024,Helse,Alle,lukket,491
2024,Helse,Humaniora,diamant,1
2024,Helse,Humaniora,hybrid,1
2024,Helse,Humaniora,hybrid_avtale,6
2024,Helse,Humaniora,lukket,1
2024,Helse,Medisin og helsefag,diamant,103
2024,Helse,Medisin og helsefag,gull,1682
2024,Helse,Medisin og helsefag,hybrid,667
2024,Helse,Medisin og helsefag,hybrid_avtale,853
2024,Helse,Medisin og helsefag,grønn,327
2024,Helse,Medisin og helsefag,deponert,5
2024,Helse,Medisin og helsefag,lukket,450
2024,Helse,Realfag og teknologi,diamant,5
2024,Helse,Realfag og teknologi,gull,401
2024,Helse,Realfag og teknologi,hybrid,40
2024,Helse,Realfag og teknologi,hybrid_avtale,27
2024,Helse,Realfag og teknologi,grønn,25
2024,Helse,Realfag og teknologi,lukket,24
2024,Helse,Samfunnsvitenskap,diamant,11
2024,Helse,Samfunnsvitenskap,gull,54
2024,Helse,Samfunnsvitenskap,hybrid,9
2024,Helse,Samfunnsvitenskap,hybrid_avtale,37
2024,Helse,Samfunnsvitenskap,grønn,10
2024,Helse,Samfunnsvitenskap,lukket,11
2024,Institutt,Alle,diamant,233
2024,Institutt,Alle,gull,1878
2024,Institutt,Alle,hybrid,889
2024,Institutt,Alle,hybrid_avtale,1162
2024,Institutt,Alle,grønn,465
2024,Institutt,Alle,deponert,11
2024,Institutt,Alle,lukket,575
2024,Institutt,Humaniora,diamant,24
2024,Institutt,Humaniora,gull,7
2024,Institutt,Humaniora,hybrid,3
2024,Institutt,Humaniora,hybrid_avtale,17
2024,Institutt,Humaniora,grønn,4
2024,Institutt,Humaniora,deponert,1
2024,Institutt,Humaniora,lukket,12
2024,Institutt,Medisin og helsefag,diamant,44
2024,Institutt,Medisin og helsefag,gull,522
2024,Institutt,Medisin og helsefag,hybrid,219
2024,Institutt,Medisin og helsefag,hybrid_avtale,257
2024,Institutt,Medisin og helsefag,grønn,78
2024,Institutt,Medisin og helsefag,deponert,2
2024,Institutt,Medisin og helsefag,lukket,57
2024,Institutt,Realfag og teknologi,diamant,79
2024,Institutt,Realfag og teknologi,gull,1200
2024,Institutt,Realfag og teknologi,hybrid,476
2024,Institutt,Realfag og teknologi,hybrid_avtale,669
2024,Institutt,Realfag og teknologi,grønn,245
2024,Institutt,Realfag og teknologi,deponert,4
2024,Institutt,Realfag og teknologi,lukket,348
2024,Institutt,Samfunnsvitenskap,diamant,86
2024,Institutt,Samfunnsvitenskap,gull,148
2024,Institutt,Samfunnsvitenskap,hybrid,152
2024,Institutt,Samfunnsvitenskap,hybrid_avtale,218
2024,Institutt,Samfunnsvitenskap,grønn,62
2024,Institutt,Samfunnsvitenskap,deponert,1
2024,Institutt,Samfunnsvitenskap,lukket,81
2024,OTHER,Alle,diamant,1
2024,OTHER,Alle,gull,10
2024,OTHER,Alle,hybrid,5
2024,OTHER,Alle,hybrid_avtale,13
2024,OTHER,Alle,grønn,2
2024,OTHER,Alle,lukket,11
2024,OTHER,Medisin og helsefag,diamant,1
2024,OTHER,Medisin og helsefag,gull,4
2024,OTHER,Medisin og helsefag,hybrid,1
2024,OTHER,Medisin og helsefag,hybrid_avtale,1
2024,OTHER,Realfag og teknologi,gull,4
2024,OTHER,Realfag og teknologi,hybrid,1
2024,OTHER,Realfag og teknologi,hybrid_avtale,2
2024,OTHER,Realfag og teknologi,lukket,1
2024,OTHER,Samfunnsvitenskap,gull,2
2024,OTHER,Samfunnsvitenskap,hybrid,3
2024,OTHER,Samfunnsvitenskap,hybrid_avtale,10
2024,OTHER,Samfunnsvitenskap,grønn,2
2024,OTHER,Samfunnsvitenskap,lukket,10
2024,UH,Alle,diamant,1563
2024,UH,Alle,gull,6986
2024,UH,Alle,hybrid,2992
2024,UH,Alle,hybrid_avtale,4732
2024,UH,Alle,grønn,2258
2024,UH,Alle,deponert,95
2024,UH,Alle,lukket,2931
2024,UH,Humaniora,diamant,404
2024,UH,Humaniora,gull,193
2024,UH,Humaniora,hybrid,118
2024,UH,Humaniora,hybrid_avtale,316
2024,UH,Humaniora,grønn,141
2024,UH,Humaniora,deponert,7
2024,UH,Humaniora,lukket,235
2024,UH,Medisin og helsefag,diamant,172
2024,UH,Medisin og helsefag,gull,2669
2024,UH,Medisin og helsefag,hybrid,1024
2024,UH,Medisin og helsefag,hybrid_avtale,1436
2024,UH,Medisin og helsefag,grønn,489
2024,UH,Medisin og helsefag,deponert,8
2024,UH,Medisin og helsefag,lukket,611
2024,UH,Realfag og teknologi,diamant,420
2024,UH,Realfag og teknologi,gull,3383
2024,UH,Realfag og teknologi,hybrid,1295
2024,UH,Realfag og teknologi,hybrid_avtale,1724
2024,UH,Realfag og teknologi,grønn,982
2024,UH,Realfag og teknologi,deponert,57
2024,UH,Realfag og teknologi,lukket,1202
2024,UH,Samfunnsvitenskap,diamant,567
2024,UH,Samfunnsvitenskap,gull,707
2024,UH,Samfunnsvitenskap,hybrid,482
2024,UH,Samfunnsvitenskap,hybrid_avtale,1255
2024,UH,Samfunnsvitenskap,grønn,398
2024,UH,Samfunnsvitenskap,deponert,11
2024,UH,Samfunnsvitenskap,lukket,556
2025,ABM,Alle,diamant,12
2025,ABM,Alle,gull,6
2025,ABM,Alle,hybrid,6
2025,ABM,Alle,hybrid_avtale,3
2025,ABM,Alle,grønn,9
2025,ABM,Alle,deponert,1
2025,ABM,Alle,lukket,14
2025,ABM,Humaniora,diamant,11
2025,ABM,Humaniora,gull,3
2025,ABM,Humaniora,hybrid,5
2025,ABM,Humaniora,hybrid_avtale,1
2025,ABM,Humaniora,grønn,6
2025,ABM,Humaniora,lukket,13
2025,ABM,Medisin og helsefag,hybrid,1
2025,ABM,Medisin og helsefag,grønn,1
2025,ABM,Realfag og teknologi,gull,3
2025,ABM,Realfag og teknologi,hybrid_avtale,1
2025,ABM,Realfag og teknologi,grønn,2
2025,ABM,Realfag og teknologi,deponert,1
2025,ABM,Samfunnsvitenskap,diamant,1
2025,ABM,Samfunnsvitenskap,hybrid_avtale,1
2025,ABM,Samfunnsvitenskap,lukket,1
2025,Alle,Alle,diamant,1849
2025,Alle,Alle,gull,8410
2025,Alle,Alle,hybrid,4153
2025,Alle,Alle,hybrid_avtale,4467
2025,Alle,Alle,grønn,2731
2025,Alle,Alle,deponert,750
2025,Alle,Alle,lukket,3364
2025,Alle,Humaniora,diamant,394
2025,Alle,Humaniora,gull,257
2025,Alle,Humaniora,hybrid,196
2025,Alle,Humaniora,hybrid_avtale,327
2025,Alle,Humaniora,grønn,235
2025,Alle,Humaniora,deponert,89
2025,Alle,Humaniora,lukket,250
2025,Alle,Medisin og helsefag,diamant,217
2025,Alle,Medisin og helsefag,gull,3162
2025,Alle,Medisin og helsefag,hybrid,1477
2025,Alle,Medisin og helsefag,hybrid_avtale,1235
2025,Alle,Medisin og helsefag,grønn,745
2025,Alle,Medisin og helsefag,deponert,157
2025,Alle,Medisin og helsefag,lukket,900
2025,Alle,Realfag og teknologi,diamant,556
2025,Alle,Realfag og teknologi,gull,4033
2025,Alle,Realfag og teknologi,hybrid,1860
2025,Alle,Realfag og teknologi,hybrid_avtale,1709
2025,Alle,Realfag og teknologi,grønn,1216
2025,Alle,Realfag og teknologi,deponert,326
2025,Alle,Realfag og teknologi,lukket,1608
2025,Alle,Samfunnsvitenskap,diamant,682
2025,Alle,Samfunnsvitenskap,gull,958
2025,Alle,Samfunnsvitenskap,hybrid,620
2025,Alle,Samfunnsvitenskap,hybrid_avtale,1196
2025,Alle,Samfunnsvitenskap,grønn,535
2025,Alle,Samfunnsvitenskap,deponert,178
2025,Alle,Samfunnsvitenskap,lukket,606
2025,Helse,Alle,diamant,121
2025,Helse,Alle,gull,2238
2025,Helse,Alle,hybrid,874
2025,Helse,Alle,hybrid_avtale,730
2025,Helse,Alle,grønn,421
2025,Helse,Alle,deponert,93
2025,Helse,Alle,lukket,550
2025,Helse,Humaniora,gull,3
2025,Helse,Humaniora,hybrid,4
2025,Helse,Humaniora,hybrid_avtale,3
2025,Helse,Humaniora,lukket,1
2025,Helse,Medisin og helsefag,diamant,92
2025,Helse,Medisin og helsefag,gull,1765
2025,Helse,Medisin og helsefag,hybrid,793
2025,Helse,Medisin og helsefag,hybrid_avtale,663
2025,Helse,Medisin og helsefag,grønn,375
2025,Helse,Medisin og helsefag,deponert,84
2025,Helse,Medisin og helsefag,lukket,506
2025,Helse,Realfag og teknologi,diamant,10
2025,Helse,Realfag og teknologi,gull,414
2025,Helse,Realfag og teknologi,hybrid,60
2025,Helse,Realfag og teknologi,hybrid_avtale,35
2025,Helse,Realfag og teknologi,grønn,35
2025,Helse,Realfag og teknologi,deponert,4
2025,Helse,Realfag og teknologi,lukket,29
2025,Helse,Samfunnsvitenskap,diamant,19
2025,Helse,Samfunnsvitenskap,gull,56
2025,Helse,Samfunnsvitenskap,hybrid,17
2025,Helse,Samfunnsvitenskap,hybrid_avtale,29
2025,Helse,Samfunnsvitenskap,grønn,11
2025,Helse,Samfunnsvitenskap,deponert,5
2025,Helse,Samfunnsvitenskap,lukket,14
2025,Institutt,Alle,diamant,247
2025,Institutt,Alle,gull,2048
2025,Institutt,Alle,hybrid,1135
2025,Institutt,Alle,hybrid_avtale,1096
2025,Institutt,Alle,grønn,542
2025,Institutt,Alle,deponert,92
2025,Institutt,Alle,lukket,725
2025,Institutt,Humaniora,diamant,21
2025,Institutt,Humaniora,gull,21
2025,Institutt,Humaniora,hybrid,16
2025,Institutt,Humaniora,hybrid_avtale,26
2025,Institutt,Humaniora,grønn,4
2025,Institutt,Humaniora,deponert,9
2025,Institutt,Humaniora,lukket,9
2025,Institutt,Medisin og helsefag,diamant,42
2025,Institutt,Medisin og helsefag,gull,523
2025,Institutt,Medisin og helsefag,hybrid,252
2025,Institutt,Medisin og helsefag,hybrid_avtale,229
2025,Institutt,Medisin og helsefag,grønn,125
2025,Institutt,Medisin og helsefag,deponert,11
2025,Institutt,Medisin og helsefag,lukket,86
2025,Institutt,Realfag og teknologi,diamant,87
2025,Institutt,Realfag og teknologi,gull,1338
2025,Institutt,Realfag og teknologi,hybrid,716
2025,Institutt,Realfag og teknologi,hybrid_avtale,628
2025,Institutt,Realfag og teknologi,grønn,332
2025,Institutt,Realfag og teknologi,deponert,51
2025,Institutt,Realfag og teknologi,lukket,507
2025,Institutt,Samfunnsvitenskap,diamant,97
2025,Institutt,Samfunnsvitenskap,gull,166
2025,Institutt,Samfunnsvitenskap,hybrid,151
2025,Institutt,Samfunnsvitenskap,hybrid_avtale,213
2025,Institutt,Samfunnsvitenskap,grønn,81
2025,Institutt,Samfunnsvitenskap,deponert,21
2025,Institutt,Samfunnsvitenskap,lukket,123
2025,UH,Alle,diamant,1671
2025,UH,Alle,gull,7027
2025,UH,Alle,hybrid,3237
2025,UH,Alle,hybrid_avtale,4044
2025,UH,Alle,grønn,2375
2025,UH,Alle,deponert,713
2025,UH,Alle,lukket,2673
2025,UH,Humaniora,diamant,375
2025,UH,Humaniora,gull,246
2025,UH,Humaniora,hybrid,178
2025,UH,Humaniora,hybrid_avtale,309
2025,UH,Humaniora,grønn,231
2025,UH,Humaniora,deponert,86
2025,UH,Humaniora,lukket,234
2025,UH,Medisin og helsefag,diamant,181
2025,UH,Medisin og helsefag,gull,2705
2025,UH,Medisin og helsefag,hybrid,1138
2025,UH,Medisin og helsefag,hybrid_avtale,1155
2025,UH,Medisin og helsefag,grønn,592
2025,UH,Medisin og helsefag,deponert,145
2025,UH,Medisin og helsefag,lukket,689
2025,UH,Realfag og teknologi,diamant,495
2025,UH,Realfag og teknologi,gull,3234
2025,UH,Realfag og teknologi,hybrid,1400
2025,UH,Realfag og teknologi,hybrid_avtale,1470
2025,UH,Realfag og teknologi,grønn,1059
2025,UH,Realfag og teknologi,deponert,308
2025,UH,Realfag og teknologi,lukket,1240
2025,UH,Samfunnsvitenskap,diamant,620
2025,UH,Samfunnsvitenskap,gull,842
2025,UH,Samfunnsvitenskap,hybrid,521
2025,UH,Samfunnsvitenskap,hybrid_avtale,1110
2025,UH,Samfunnsvitenskap,grønn,493
2025,UH,Samfunnsvitenskap,deponert,174
2025,UH,Samfunnsvitenskap,lukket,510
