year,sector,discipline,status,total
2024,health,all,hybrid,720
2024,health,all,hybrid_agreement,923
2024,health,all,green,363
2024,health,all,deposited,6
2024,health,all,closed,491
2024,health,humanities,diamond,1
2024,health,humanities,hybrid,1
2024,health,humanities,hybrid_agreement,6
2024,health,humanities,closed,1
2024,health,health_sciences,diamond,103
2024,health,health_sciences,gold,1682
2024,health,health_sciences,hybrid,667
2024,health,health_sciences,hybrid_agreement,853
2024,health,health_sciences,green,327
2024,health,health_sciences,deposited,5
2024,health,health_sciences,closed,450
2024,health,natural_sciences_engineering,diamond,5
2024,health,natural_sciences_engineering,gold,401
2024,health,natural_sciences_engineering,hybrid,40
2024,health,natural_sciences_engineering,hybrid_agreement,27
2024,health,natural_sciences_engineering,green,25
2024,health,natural_sciences_engineering,closed,24
2024,health,social_science,diamond,11
2024,health,social_science,gold,54
2024,health,social_science,hybrid,9
2024,health,social_science,hybrid_agreement,37
2024,health,social_science,green,10
2024,health,social_science,closed,11
2024,institute,all,diamond,233
2024,institute,all,gold,1878
2024,institute,all,hybrid,889
2024,institute,all,hybrid_agreement,1162
2024,institute,all,green,465
2024,institute,all,deposited,11
2024,institute,all,closed,575
2024,institute,humanities,diamond,24
2024,institute,humanities,gold,7
2024,institute,humanities,hybrid,3
2024,institute,humanities,hybrid_agreement,17
2024,institute,humanities,green,4
2024,institute,humanities,deposited,1
2024,institute,humanities,closed,12
2024,institute,health_sciences,diamond,44
2024,institute,health_sciences,gold,522
2024,institute,health_sciences,hybrid,219
2024,institute,health_sciences,hybrid_agreement,257
2024,institute,health_sciences,green,78
2024,institute,health_sciences,deposited,2
2024,institute,health_sciences,closed,57
2024,institute,natural_sciences_engineering,diamond,79
2024,institute,natural_sciences_engineering,gold,1200
2024,institute,natural_sciences_engineering,hybrid,476
2024,institute,natural_sciences_engineering,hybrid_agreement,669
2024,institute,natural_sciences_engineering,green,245
2024,institute,natural_sciences_engineering,deposited,4
2024,institute,natural_sciences_engineering,closed,348
2024,institute,social_science,diamond,86
2024,institute,social_science,gold,148
2024,institute,social_science,hybrid,152
2024,institute,social_science,hybrid_agreement,218
2024,institute,social_science,green,62
2024,institute,social_science,deposited,1
2024,institute,social_science,closed,81
2024,other,all,diamond,1
2024,other,all,gold,10
2024,other,all,hybrid,5
2024,other,all,hybrid_agreement,13
2024,other,all,green,2
2024,other,all,closed,11
2024,other,health_sciences,diamond,1
2024,other,health_sciences,gold,4
2024,other,health_sciences,hybrid,1
2024,other,health_sciences,hybrid_agreement,1
2024,other,natural_sciences_engineering,gold,4
2024,other,natural_sciences_engineering,hybrid,1
2024,other,natural_sciences_engineering,hybrid_agreement,2
2024,other,natural_sciences_engineering,closed,1
2024,other,social_science,gold,2
2024,other,social_science,hybrid,3
2024,other,social_science,hybrid_agreement,10
2024,other,social_science,green,2
2024,other,social_science,closed,10
2024,higher_education,all,diamond,1563
2024,higher_education,all,gold,6986
2024,higher_education,all,hybrid,2992
2024,higher_education,all,hybrid_agreement,4732
2024,higher_education,all,green,2258
2024,higher_education,all,deposited,95
2024,higher_education,all,closed,2931
2024,higher_education,humanities,diamond,404
2024,higher_education,humanities,gold,193
2024,higher_education,humanities,hybrid,118
2024,higher_education,humanities,hybrid_agreement,316
2024,higher_education,humanities,green,141
2024,higher_education,humanities,deposited,7
2024,higher_education,humanities,closed,235
2024,higher_education,health_sciences,diamond,172
2024,higher_education,health_sciences,gold,2669
2024,higher_education,health_sciences,hybrid,1024
2024,higher_education,health_sciences,hybrid_agreement,1436
2024,higher_education,health_sciences,green,489
2024,higher_education,health_sciences,deposited,8
2024,higher_education,health_sciences,closed,611
2024,higher_education,natural_sciences_engineering,diamond,420
2024,higher_education,natural_sciences_engineering,gold,3383
2024,higher_education,natural_sciences_engineering,hybrid,1295
2024,higher_education,natural_sciences_engineering,hybrid_agreement,1724
2024,higher_education,natural_sciences_engineering,green,982
2024,higher_education,natural_sciences_engineering,deposited,57
2024,higher_education,natural_sciences_engineering,closed,1202
2024,higher_education,social_science,diamond,567
2024,higher_education,social_science,gold,707
2024,higher_education,social_science,hybrid,482
2024,higher_education,social_science,hybrid_agreement,1255
2024,higher_education,social_science,green,398
2024,higher_education,social_science,deposited,11
2024,higher_education,social_science,closed,556
2025,archives_libraries_museums,all,diamond,12
2025,archives_libraries_museums,all,gold,6
2025,archives_libraries_museums,all,hybrid,6
2025,archives_libraries_museums,all,hybrid_agreement,3
2025,archives_libraries_museums,all,green,9
2025,archives_libraries_museums,all,deposited,1
2025,archives_libraries_museums,all,closed,14
2025,archives_libraries_museums,humanities,diamond,11
2025,archives_libraries_museums,humanities,gold,3
2025,archives_libraries_museums,humanities,hybrid,5
2025,archives_libraries_museums,humanities,hybrid_agreement,1
2025,archives_libraries_museums,humanities,green,6
2025,archives_libraries_museums,humanities,closed,13
2025,archives_libraries_museums,health_sciences,hybrid,1
2025,archives_libraries_museums,health_sciences,green,1
2025,archives_libraries_museums,natural_sciences_engineering,gold,3
2025,archives_libraries_museums,natural_sciences_engineering,hybrid_agreement,1
2025,archives_libraries_museums,natural_sciences_engineering,green,2
2025,archives_libraries_museums,natural_sciences_engineering,deposited,1
2025,archives_libraries_museums,social_science,diamond,1
2025,archives_libraries_museums,social_science,hybrid_agreement,1
2025,archives_libraries_museums,social_science,closed,1
2025,all,all,diamond,1849
2025,all,all,gold,8410
2025,all,all,hybrid,4153
2025,all,all,hybrid_agreement,4467
2025,all,all,green,2731
2025,all,all,deposited,750
2025,all,all,closed,3364
2025,all,humanities,diamond,394
2025,all,humanities,gold,257
2025,all,humanities,hybrid,196
2025,all,humanities,hybrid_agreement,327
2025,all,humanities,green,235
2025,all,humanities,deposited,89
2025,all,humanities,closed,250
2025,all,health_sciences,diamond,217
2025,all,health_sciences,gold,3162
2025,all,health_sciences,hybrid,1477
2025,all,health_sciences,hybrid_agreement,1235
2025,all,health_sciences,green,745
2025,all,health_sciences,deposited,157
2025,all,health_sciences,closed,900
2025,all,natural_sciences_engineering,diamond,556
2025,all,natural_sciences_engineering,gold,4033
2025,all,natural_sciences_engineering,hybrid,1860
2025,all,natural_sciences_engineering,hybrid_agreement,1709
2025,all,natural_sciences_engineering,green,1216
2025,all,natural_sciences_engineering,deposited,326
2025,all,natural_sciences_engineering,closed,1608
2025,all,social_science,diamond,682
2025,all,social_science,gold,958
2025,all,social_science,hybrid,620
2025,all,social_science,hybrid_agreement,1196
2025,all,social_science,green,535
2025,all,social_science,deposited,178
2025,all,social_science,closed,606
2025,health,all,diamond,121
2025,health,all,gold,2238
2025,health,all,hybrid,874
2025,health,all,hybrid_agreement,730
2025,health,all,green,421
2025,health,all,deposited,93
2025,health,all,closed,550
2025,health,humanities,gold,3
2025,health,humanities,hybrid,4
2025,health,humanities,hybrid_agreement,3
2025,health,humanities,closed,1
2025,health,health_sciences,diamond,92
2025,health,health_sciences,gold,1765
2025,health,health_sciences,hybrid,793
2025,health,health_sciences,hybrid_agreement,663
2025,health,health_sciences,green,375
2025,health,health_sciences,deposited,84
2025,health,health_sciences,closed,506
2025,health,natural_sciences_engineering,diamond,10
2025,health,natural_sciences_engineering,gold,414
2025,health,natural_sciences_engineering,hybrid,60
2025,health,natural_sciences_engineering,hybrid_agreement,35
2025,health,natural_sciences_engineering,green,35
2025,health,natural_sciences_engineering,deposited,4
2025,health,natural_sciences_engineering,closed,29
2025,health,social_science,diamond,19
2025,health,social_science,gold,56
2025,health,social_science,hybrid,17
2025,health,social_science,hybrid_agreement,29
2025,health,social_science,green,11
2025,health,social_science,deposited,5
2025,health,social_science,closed,14
2025,institute,all,diamond,247
2025,institute,all,gold,2048
2025,institute,all,hybrid,1135
2025,institute,all,hybrid_agreement,1096
2025,institute,all,green,542
2025,institute,all,deposited,92
2025,institute,all,closed,725
2025,institute,humanities,diamond,21
2025,institute,humanities,gold,21
2025,institute,humanities,hybrid,16
2025,institute,humanities,hybrid_agreement,26
2025,institute,humanities,green,4
2025,institute,humanities,deposited,9
2025,institute,humanities,closed,9
2025,institute,health_sciences,diamond,42
2025,institute,health_sciences,gold,523
2025,institute,health_sciences,hybrid,252
2025,institute,health_sciences,hybrid_agreement,229
2025,institute,health_sciences,green,125
2025,institute,health_sciences,deposited,11
2025,institute,health_sciences,closed,86
2025,institute,natural_sciences_engineering,diamond,87
2025,institute,natural_sciences_engineering,gold,1338
2025,institute,natural_sciences_engineering,hybrid,716
2025,institute,natural_sciences_engineering,hybrid_agreement,628
2025,institute,natural_sciences_engineering,green,332
2025,institute,natural_sciences_engineering,deposited,51
2025,institute,natural_sciences_engineering,closed,507
2025,institute,social_science,diamond,97
2025,institute,social_science,gold,166
2025,institute,social_science,hybrid,151
2025,institute,social_science,hybrid_agreement,213
2025,institute,social_science,green,81
2025,institute,social_science,deposited,21
2025,institute,social_science,closed,123
2025,higher_education,all,diamond,1671
2025,higher_education,all,gold,7027
2025,higher_education,all,hybrid,3237
2025,higher_education,all,hybrid_agreement,4044
2025,higher_education,all,green,2375
2025,higher_education,all,deposited,713
2025,higher_education,all,closed,2673
2025,higher_education,humanities,diamond,375
2025,higher_education,humanities,gold,246
2025,higher_education,humanities,hybrid,178
2025,higher_education,humanities,hybrid_agreement,309
2025,higher_education,humanities,green,231
2025,higher_education,humanities,deposited,86
2025,higher_education,humanities,closed,234
2025,higher_education,health_sciences,diamond,181
2025,higher_education,health_sciences,gold,2705
2025,higher_education,health_sciences,hybrid,1138
2025,higher_education,health_sciences,hybrid_agreement,1155
2025,higher_education,health_sciences,green,592
2025,higher_education,health_sciences,deposited,145
2025,higher_education,health_sciences,closed,689
2025,higher_education,natural_sciences_engineering,diamond,495
2025,higher_education,natural_sciences_engineering,gold,3234
2025,higher_education,natural_sciences_engineering,hybrid,1400
2025,higher_education,natural_sciences_engineering,hybrid_agreement,1470
2025,higher_education,natural_sciences_engineering,green,1059
2025,higher_education,natural_sciences_engineering,deposited,308
2025,higher_education,natural_sciences_engineering,closed,1240
2025,higher_education,social_science,diamond,620
2025,higher_education,social_science,gold,842
2025,higher_education,social_science,hybrid,521
2025,higher_education,social_science,hybrid_agreement,1110
2025,higher_education,social_science,green,493
2025,higher_education,social_science,deposited,174
2025,higher_education,social_science,closed,510
